Date;Flow
2007-03-15;2151.52
2007-03-16;2141.54
2007-03-17;2086.94
2007-03-18;1845.84
2007-03-19;1679.86
2007-03-20;1572.59
2007-03-21;1456.65
2007-03-22;1283.81
2007-03-23;1140.24
2007-03-24;973.859
2007-03-25;882.726
2007-03-26;808.696
2007-03-27;759.267
2007-03-28;737.2
2007-03-29;759.267
2007-03-30;745.997
2007-03-31;728.444
2007-04-01;664.072
2007-04-02;622.448
2007-04-03;618.343
2007-04-04;659.863
2007-04-05;724.081
2007-04-06;732.817
2007-04-07;737.2
2007-04-08;689.544
2007-04-09;668.292
2007-04-10;651.476
2007-04-11;634.826
2007-04-12;630.689
2007-04-13;597.976
2007-04-14;569.909
2007-04-15;882.726
2007-04-16;786.079
2007-04-17;672.521
2007-04-18;626.563
2007-04-19;577.875
2007-04-20;503.941
2007-04-21;462.948
2007-04-22;398.81
2007-04-23;358.134
2007-04-24;338.436
2007-04-25;325.545
2007-04-26;405.753
2007-04-27;473.994
2007-04-28;488.879
2007-04-29;511.539
2007-04-30;530.724
2007-05-01;507.735
2007-05-02;477.699
2007-05-03;441.158
2007-05-04;388.482
2007-05-05;374.876
2007-05-06;358.134
2007-05-07;358.134
2007-05-08;402.275
2007-05-09;426.858
2007-05-10;444.761
2007-05-11;452.002
2007-05-12;452.002
2007-05-13;433.986
2007-05-14;416.254
2007-05-15;364.795
2007-05-16;354.821
2007-05-17;354.821
2007-05-18;416.254
2007-05-19;515.354
2007-05-20;681.012
2007-05-21;759.267
2007-05-22;754.834
2007-05-23;724.081
2007-05-24;777.102
2007-05-25;808.696
2007-05-26;737.2
2007-05-27;630.689
2007-05-28;577.875
2007-05-29;496.388
2007-05-30;452.002
2007-05-31;364.795
2007-06-01;325.545
2007-06-02;291.102
2007-06-03;269.967
2007-06-04;240.856
2007-06-05;226.786
2007-06-06;221.25
2007-06-07;210.338
2007-06-08;202.295
2007-06-09;191.76
2007-06-10;191.76
2007-06-11;221.25
2007-06-12;385.063
2007-06-13;668.292
2007-06-14;887.436
2007-06-15;1119.54
2007-06-16;1272.95
2007-06-17;1294.71
2007-06-18;1300.17
2007-06-19;1344.17
2007-06-20;1344.17
2007-06-21;1316.6
2007-06-22;1283.81
2007-06-23;1229.87
2007-06-24;1155.87
2007-06-25;1048.23
2007-06-26;892.155
2007-06-27;786.079
2007-06-28;724.081
2007-06-29;693.826
2007-06-30;795.096
2007-07-01;1023.2
2007-07-02;939.881
2007-07-03;786.079
2007-07-04;702.419
2007-07-05;664.072
2007-07-06;622.448
2007-07-07;573.886
2007-07-08;569.909
2007-07-09;593.935
2007-07-10;790.583
2007-07-11;1008.3
2007-07-12;1119.54
2007-07-13;1262.13
2007-07-14;1283.81
2007-07-15;1219.19
2007-07-16;1176.83
2007-07-17;1150.65
2007-07-18;1109.24
2007-07-19;1033.19
2007-07-20;964.103
2007-07-21;1013.26
2007-07-22;1068.42
2007-07-23;1109.24
2007-07-24;1140.24
2007-07-25;1135.05
2007-07-26;1048.23
2007-07-27;988.563
2007-07-28;939.881
2007-07-29;878.026
2007-07-30;772.628
2007-07-31;659.863
2007-08-01;550.182
2007-08-02;470.301
2007-08-03;381.656
2007-08-04;338.436
2007-08-05;322.352
2007-08-06;322.352
2007-08-07;344.954
2007-08-08;364.795
2007-08-09;391.913
2007-08-10;412.742
2007-08-11;437.566
2007-08-12;444.761
2007-08-13;470.301
2007-08-14;519.18
2007-08-15;511.539
2007-08-16;492.628
2007-08-17;542.366
2007-08-18;887.436
2007-08-19;1124.7
2007-08-20;1349.71
2007-08-21;1560.85
2007-08-22;1710.14
2007-08-23;1870.94
2007-08-24;2004.86
2007-08-25;2030.77
2007-08-26;1947.03
2007-08-27;1959.82
2007-08-28;1972.65
2007-08-29;1896.17
2007-08-30;1728.4
2007-08-31;1502.62
2007-09-01;1251.34
2007-09-02;1038.19
2007-09-03;822.385
2007-09-04;664.072
2007-09-05;550.182
2007-09-06;481.414
2007-09-07;423.312
2007-09-08;416.254
2007-09-09;481.414
2007-09-10;470.301
2007-09-11;492.628
2007-09-12;433.986
2007-09-13;409.241
2007-09-14;364.795
2007-09-15;358.134
2007-09-16;309.704
2007-09-17;297.253
2007-09-18;455.639
2007-09-19;786.079
2007-09-20;1028.19
2007-09-21;1355.26
2007-09-22;1578.48
2007-09-23;1959.82
2007-09-24;2339.34
2007-09-25;2459.04
2007-09-26;2659.99
2007-09-27;2971.52
2007-09-28;3164.71
2007-09-29;3150.24
2007-09-30;3063.95
2007-10-01;2887.16
2007-10-02;2602.4
2007-10-03;2308.48
2007-10-04;1972.65
2007-10-05;1578.48
2007-10-06;1219.19
2007-10-07;949.541
2007-10-08;702.419
2007-10-09;558.04
2007-10-10;681.012
2007-10-11;978.751
2007-10-12;1033.19
2007-10-13;1192.65
2007-10-14;1182.09
2007-10-15;1203.24
2007-10-16;1203.24
2007-10-17;1140.24
2007-10-18;1063.36
2007-10-19;1008.3
2007-10-20;978.751
2007-10-21;930.259
2007-10-22;873.336
2007-10-23;859.323
2007-10-24;728.444
2007-10-25;573.886
2007-10-26;455.639
2007-10-27;416.254
2007-10-28;338.436
2007-10-29;325.545
2007-10-30;485.141
2007-10-31;915.898
2007-11-01;1491.07
2007-11-02;1802.22
2007-11-03;1934.26
2007-11-04;2086.94
2007-11-05;2156.52
2007-11-06;2082.0
2007-11-07;1934.26
2007-11-08;1808.43
2007-11-09;1631.85
2007-11-10;1388.74
2007-11-11;1145.44
2007-11-12;790.583
2007-11-13;554.105
2007-11-14;419.777
2007-11-15;354.821
2007-11-16;312.848
2007-11-17;294.171
2007-11-18;416.254
2007-11-19;719.728
2007-11-20;826.968
2007-11-21;836.163
2007-11-22;759.267
2007-11-23;668.292
2007-11-24;573.886
2007-11-25;515.354
2007-11-26;441.158
2007-11-27;371.504
2007-11-28;309.704
2007-11-29;288.045
2007-11-30;243.709
2007-12-01;210.338
2007-12-02;189.161
2007-12-03;166.389
2007-12-04;147.11
2007-12-05;137.817
2007-12-06;133.26
2007-12-07;133.26
2007-12-08;147.11
2007-12-09;147.11
2007-12-10;137.817
2007-12-11;131.003
2007-12-12;126.535
2007-12-13;128.761
2007-12-14;135.531
2007-12-15;168.864
2007-12-16;159.052
2007-12-17;142.434
2007-12-18;128.761
2007-12-19;117.779
2007-12-20;107.18
2007-12-21;98.9815
2007-12-22;85.2499
2007-12-23;83.3535
2007-12-24;74.1212
2007-12-25;61.9126
2007-12-26;53.7212
2007-12-27;49.0248
2007-12-28;49.0248
2007-12-29;55.3234
2007-12-30;63.6044
2007-12-31;87.1628
2008-01-01;109.269
2008-01-02;126.535
2008-01-03;161.484
2008-01-04;224.012
2008-01-05;297.253
2008-01-06;351.52
2008-01-07;294.171
2008-01-08;202.295
2008-01-09;131.003
2008-01-10;105.107
2008-01-11;101.007
2008-01-12;98.9815
2008-01-13;94.9775
2008-01-14;87.1628
2008-01-15;77.7637
2008-01-16;68.785
2008-01-17;63.6044
2008-01-18;61.9126
2008-01-19;67.0407
2008-01-20;101.007
2008-01-21;163.929
2008-01-22;199.641
2008-01-23;215.768
2008-01-24;194.374
2008-01-25;168.864
2008-01-26;142.434
2008-01-27;115.629
2008-01-28;91.0377
2008-01-29;74.1212
2008-01-30;61.9126
2008-01-31;56.9438
2008-02-01;56.9438
2008-02-02;56.9438
2008-02-03;77.7637
2008-02-04;103.049
2008-02-05;111.373
2008-02-06;124.323
2008-02-07;94.9775
2008-02-08;94.9775
2008-02-09;96.9715
2008-02-10;131.003
2008-02-11;199.641
2008-02-12;252.346
2008-02-13;275.943
2008-02-14;266.999
2008-02-15;258.169
2008-02-16;240.856
2008-02-17;210.338
2008-02-18;229.574
2008-02-19;246.575
2008-02-20;300.348
2008-02-21;306.573
2008-02-22;272.949
2008-02-23;249.454
2008-02-24;226.786
2008-02-25;184.003
2008-02-26;144.765
2008-02-27;133.26
2008-02-28;109.269
2008-02-29;215.768
2008-03-01;303.454
2008-03-02;344.954
2008-03-03;448.376
2008-03-04;496.388
2008-03-05;485.141
2008-03-06;466.618
2008-03-07;409.241
2008-03-08;348.231
2008-03-09;322.352
2008-03-10;264.043
2008-03-11;243.709
2008-03-12;232.375
2008-03-13;218.502
2008-03-14;202.295
2008-03-15;156.635
2008-03-16;133.26
2008-03-17;109.269
2008-03-18;94.9775
2008-03-19;83.3535
2008-03-20;83.3535
2008-03-21;83.3535
2008-03-22;77.7637
2008-03-23;75.934
2008-03-24;72.3253
2008-03-25;72.3253
2008-03-26;70.5466
2008-03-27;72.3253
2008-03-28;81.4736
2008-03-29;91.0377
2008-03-30;83.3535
2008-03-31;79.6103
2008-04-01;85.2499
2008-04-02;87.1628
2008-04-03;89.0921
2008-04-04;85.2499
2008-04-05;87.1628
2008-04-06;91.0377
2008-04-07;94.9775
2008-04-08;105.107
2008-04-09;111.373
2008-04-10;94.9775
2008-04-11;87.1628
2008-04-12;94.9775
2008-04-13;122.127
2008-04-14;135.531
2008-04-15;128.761
2008-04-16;163.929
2008-04-17;189.161
2008-04-18;181.445
2008-04-19;173.854
2008-04-20;166.389
2008-04-21;151.843
2008-04-22;135.531
2008-04-23;117.779
2008-04-24;109.269
2008-04-25;101.007
2008-04-26;98.9815
2008-04-27;107.18
2008-04-28;122.127
2008-04-29;128.761
2008-04-30;154.232
2008-05-01;194.374
2008-05-02;368.144
2008-05-03;398.81
2008-05-04;368.144
2008-05-05;351.52
2008-05-06;354.821
2008-05-07;358.134
2008-05-08;338.436
2008-05-09;303.454
2008-05-10;272.949
2008-05-11;249.454
2008-05-12;215.768
2008-05-13;176.371
2008-05-14;156.635
2008-05-15;142.434
2008-05-16;133.26
2008-05-17;124.323
2008-05-18;117.779
2008-05-19;107.18
2008-05-20;101.007
2008-05-21;96.9715
2008-05-22;96.9715
2008-05-23;89.0921
2008-05-24;89.0921
2008-05-25;87.1628
2008-05-26;83.3535
2008-05-27;81.4736
2008-05-28;229.574
2008-05-29;763.711
2008-05-30;892.155
2008-05-31;998.414
2008-06-01;1038.19
2008-06-02;1018.23
2008-06-03;915.898
2008-06-04;854.671
2008-06-05;859.323
2008-06-06;836.163
2008-06-07;768.165
2008-06-08;634.826
2008-06-09;630.689
2008-06-10;878.026
2008-06-11;998.414
2008-06-12;1300.17
2008-06-13;1383.14
2008-06-14;1366.39
2008-06-15;1245.96
2008-06-16;1161.1
2008-06-17;1028.19
2008-06-18;911.13
2008-06-19;768.165
2008-06-20;693.826
2008-06-21;546.268
2008-06-22;426.858
2008-06-23;374.876
2008-06-24;368.144
2008-06-25;358.134
2008-06-26;358.134
2008-06-27;702.419
2008-06-28;813.249
2008-06-29;988.563
2008-06-30;1256.73
2008-07-01;1338.64
2008-07-02;1278.38
2008-07-03;1224.53
2008-07-04;1219.19
2008-07-05;1229.87
2008-07-06;1240.59
2008-07-07;1208.55
2008-07-08;1208.55
2008-07-09;1135.05
2008-07-10;1088.75
2008-07-11;1104.1
2008-07-12;1093.86
2008-07-13;1008.3
2008-07-14;939.881
2008-07-15;850.029
2008-07-16;763.711
2008-07-17;659.863
2008-07-18;614.249
2008-07-19;569.909
2008-07-20;452.002
2008-07-21;371.504
2008-07-22;385.063
2008-07-23;585.883
2008-07-24;826.968
2008-07-25;983.652
2008-07-26;1028.19
2008-07-27;949.541
2008-07-28;954.386
2008-07-29;1240.59
2008-07-30;1691.94
2008-07-31;2004.86
2008-08-01;2171.54
2008-08-02;2334.19
2008-08-03;2443.3
2008-08-04;2490.63
2008-08-05;2474.82
2008-08-06;2354.83
2008-08-07;2156.52
2008-08-08;1953.42
2008-08-09;1722.31
2008-08-10;1485.31
2008-08-11;1272.95
2008-08-12;1145.44
2008-08-13;1182.09
2008-08-14;1187.37
2008-08-15;1278.38
2008-08-16;1344.17
2008-08-17;1405.6
2008-08-18;1734.51
2008-08-19;1985.51
2008-08-20;2067.21
2008-08-21;2096.82
2008-08-22;2151.52
2008-08-23;2136.55
2008-08-24;2024.28
2008-08-25;1883.54
2008-08-26;1740.62
2008-08-27;1578.48
2008-08-28;1433.88
2008-08-29;1267.53
2008-08-30;1150.65
2008-08-31;1028.19
2008-09-01;954.386
2008-09-02;863.984
2008-09-03;768.165
2008-09-04;676.762
2008-09-05;647.297
2008-09-06;643.13
2008-09-07;689.544
2008-09-08;790.583
2008-09-09;944.706
2008-09-10;1018.23
2008-09-11;988.563
2008-09-12;1166.33
2008-09-13;1554.98
2008-09-14;1845.84
2008-09-15;2024.28
2008-09-16;2030.77
2008-09-17;1852.1
2008-09-18;1673.83
2008-09-19;1525.81
2008-09-20;1349.71
2008-09-21;1208.55
2008-09-22;983.652
2008-09-23;768.165
2008-09-24;643.13
2008-09-25;511.539
2008-09-26;409.241
2008-09-27;371.504
2008-09-28;338.436
2008-09-29;309.704
2008-09-30;288.045
2008-10-01;275.943
2008-10-02;275.943
2008-10-03;291.102
2008-10-04;294.171
2008-10-05;285.001
2008-10-06;269.967
2008-10-07;243.709
2008-10-08;226.786
2008-10-09;213.046
2008-10-10;194.374
2008-10-11;178.901
2008-10-12;166.389
2008-10-13;238.016
2008-10-14;689.544
2008-10-15;1405.6
2008-10-16;1915.18
2008-10-17;2131.57
2008-10-18;2247.23
2008-10-19;2323.89
2008-10-20;2396.31
2008-10-21;2385.91
2008-10-22;2354.83
2008-10-23;2288.0
2008-10-24;2096.82
2008-10-25;1985.51
2008-10-26;2564.94
2008-10-27;2789.91
2008-10-28;2789.91
2008-10-29;2922.19
2008-10-30;3121.38
2008-10-31;3259.38
2008-11-01;3215.55
2008-11-02;2985.67
2008-11-03;2659.99
2008-11-04;2365.17
2008-11-05;2072.14
2008-11-06;1814.64
2008-11-07;1590.28
2008-11-08;1360.82
2008-11-09;1171.58
2008-11-10;1043.21
2008-11-11;925.462
2008-11-12;813.249
2008-11-13;719.728
2008-11-14;589.904
2008-11-15;519.18
2008-11-16;452.002
2008-11-17;395.356
2008-11-18;344.954
2008-11-19;297.253
2008-11-20;264.043
2008-11-21;229.574
2008-11-22;202.295
2008-11-23;181.445
2008-11-24;168.864
2008-11-25;156.635
2008-11-26;147.11
2008-11-27;144.765
2008-11-28;140.118
2008-11-29;128.761
2008-11-30;119.946
2008-12-01;131.003
2008-12-02;151.843
2008-12-03;140.118
2008-12-04;144.765
2008-12-05;163.929
2008-12-06;159.052
2008-12-07;144.765
2008-12-08;133.26
2008-12-09;128.761
2008-12-10;126.535
2008-12-11;126.535
2008-12-12;119.946
2008-12-13;115.629
2008-12-14;113.493
2008-12-15;111.373
2008-12-16;103.049
2008-12-17;91.0377
2008-12-18;79.6103
2008-12-19;72.3253
2008-12-20;68.785
2008-12-21;65.3138
2008-12-22;60.2385
2008-12-23;56.9438
2008-12-24;52.1373
2008-12-25;49.0248
2008-12-26;49.0248
2008-12-27;49.0248
2008-12-28;52.1373
2008-12-29;61.9126
2008-12-30;65.3138
2008-12-31;61.9126
2009-01-01;52.1373
2009-01-02;47.4965
2009-01-03;43.0248
2009-01-04;40.1395
2009-01-05;37.3324
2009-01-06;40.1395
2009-01-07;43.0248
2009-01-08;44.4963
2009-01-09;53.7212
2009-01-10;52.1373
2009-01-11;50.5718
2009-01-12;53.7212
2009-01-13;56.9438
2009-01-14;70.5466
2009-01-15;79.6103
2009-01-16;74.1212
2009-01-17;68.785
2009-01-18;83.3535
2009-01-19;98.9815
2009-01-20;89.0921
2009-01-21;74.1212
2009-01-22;63.6044
2009-01-23;87.1628
2009-01-24;115.629
2009-01-25;87.1628
2009-01-26;56.9438
2009-01-27;49.0248
2009-01-28;45.9869
2009-01-29;50.5718
2009-01-30;72.3253
2009-01-31;92.9995
2009-02-01;101.007
2009-02-02;92.9995
2009-02-03;79.6103
2009-02-04;91.0377
2009-02-05;107.18
2009-02-06;109.269
2009-02-07;94.9775
2009-02-08;81.4736
2009-02-09;70.5466
2009-02-10;63.6044
2009-02-11;60.2385
2009-02-12;70.5466
2009-02-13;92.9995
2009-02-14;111.373
2009-02-15;113.493
2009-02-16;92.9995
2009-02-17;85.2499
2009-02-18;96.9715
2009-02-19;98.9815
2009-02-20;85.2499
2009-02-21;63.6044
2009-02-22;101.007
2009-02-23;204.962
2009-02-24;388.482
2009-02-25;492.628
2009-02-26;503.941
2009-02-27;534.594
2009-02-28;630.689
2009-03-01;610.165
2009-03-02;706.731
2009-03-03;831.561
2009-03-04;973.859
2009-03-05;1063.36
2009-03-06;1140.24
2009-03-07;1083.66
2009-03-08;873.336
2009-03-09;659.863
2009-03-10;565.942
2009-03-11;492.628
2009-03-12;402.275
2009-03-13;322.352
2009-03-14;294.171
2009-03-15;255.251
2009-03-16;232.375
2009-03-17;215.768
2009-03-18;207.644
2009-03-19;197.0
2009-03-20;186.575
2009-03-21;176.371
2009-03-22;159.052
2009-03-23;147.11
2009-03-24;135.531
2009-03-25;133.26
2009-03-26;124.323
2009-03-27;117.779
2009-03-28;105.107
2009-03-29;103.049
2009-03-30;103.049
2009-03-31;107.18
2009-04-01;119.946
2009-04-02;122.127
2009-04-03;115.629
2009-04-04;122.127
2009-04-05;126.535
2009-04-06;133.26
2009-04-07;135.531
2009-04-08;161.484
2009-04-09;171.352
2009-04-10;151.843
2009-04-11;140.118
2009-04-12;133.26
2009-04-13;133.26
2009-04-14;124.323
2009-04-15;113.493
2009-04-16;111.373
2009-04-17;109.269
2009-04-18;109.269
2009-04-19;105.107
2009-04-20;98.9815
2009-04-21;98.9815
2009-04-22;103.049
2009-04-23;105.107
2009-04-24;103.049
2009-04-25;103.049
2009-04-26;103.049
2009-04-27;103.049
2009-04-28;103.049
2009-04-29;103.049
2009-04-30;101.007
2009-05-01;94.9775
2009-05-02;92.9995
2009-05-03;92.9995
2009-05-04;92.9995
2009-05-05;91.0377
2009-05-06;92.9995
2009-05-07;92.9995
2009-05-08;91.0377
2009-05-09;83.3535
2009-05-10;81.4736
2009-05-11;77.7637
2009-05-12;79.6103
2009-05-13;83.3535
2009-05-14;101.007
2009-05-15;171.352
2009-05-16;328.749
2009-05-17;378.26
2009-05-18;358.134
2009-05-19;297.253
2009-05-20;246.575
2009-05-21;210.338
2009-05-22;191.76
2009-05-23;176.371
2009-05-24;166.389
2009-05-25;163.929
2009-05-26;156.635
2009-05-27;147.11
2009-05-28;122.127
2009-05-29;107.18
2009-05-30;107.18
2009-05-31;96.9715
2009-06-01;144.765
2009-06-02;184.003
2009-06-03;258.169
2009-06-04;281.969
2009-06-05;281.969
2009-06-06;261.099
2009-06-07;229.574
2009-06-08;202.295
2009-06-09;178.901
2009-06-10;156.635
2009-06-11;135.531
2009-06-12;126.535
2009-06-13;117.779
2009-06-14;109.269
2009-06-15;109.269
2009-06-16;111.373
2009-06-17;119.946
2009-06-18;111.373
2009-06-19;103.049
2009-06-20;96.9715
2009-06-21;94.9775
2009-06-22;91.0377
2009-06-23;103.049
2009-06-24;135.531
2009-06-25;159.052
2009-06-26;258.169
2009-06-27;325.545
2009-06-28;462.948
2009-06-29;416.254
2009-06-30;385.063
2009-07-01;374.876
2009-07-02;354.821
2009-07-03;338.436
2009-07-04;312.848
2009-07-05;285.001
2009-07-06;294.171
2009-07-07;235.189
2009-07-08;218.502
2009-07-09;255.251
2009-07-10;266.999
2009-07-11;288.045
2009-07-12;312.848
2009-07-13;325.545
2009-07-14;316.004
2009-07-15;335.195
2009-07-16;341.689
2009-07-17;291.102
2009-07-18;238.016
2009-07-19;226.786
2009-07-20;204.962
2009-07-21;199.641
2009-07-22;197.0
2009-07-23;204.962
2009-07-24;218.502
2009-07-25;249.454
2009-07-26;281.969
2009-07-27;331.966
2009-07-28;319.172
2009-07-29;300.348
2009-07-30;272.949
2009-07-31;238.016
2009-08-01;199.641
2009-08-02;178.901
2009-08-03;161.484
2009-08-04;149.469
2009-08-05;142.434
2009-08-06;135.531
2009-08-07;128.761
2009-08-08;135.531
2009-08-09;161.484
2009-08-10;331.966
2009-08-11;781.586
2009-08-12;1256.73
2009-08-13;1619.93
2009-08-14;1845.84
2009-08-15;1833.33
2009-08-16;1685.9
2009-08-17;1514.19
2009-08-18;1344.17
2009-08-19;1140.24
2009-08-20;954.386
2009-08-21;831.561
2009-08-22;795.096
2009-08-23;732.817
2009-08-24;614.249
2009-08-25;534.594
2009-08-26;492.628
2009-08-27;459.288
2009-08-28;409.241
2009-08-29;361.459
2009-08-30;322.352
2009-08-31;288.045
2009-09-01;255.251
2009-09-02;229.574
2009-09-03;252.346
2009-09-04;581.874
2009-09-05;1224.53
2009-09-06;1839.58
2009-09-07;2298.23
2009-09-08;2538.31
2009-09-09;2618.51
2009-09-10;2734.92
2009-09-11;2887.16
2009-09-12;2908.16
2009-09-13;2741.77
2009-09-14;2480.09
2009-09-15;2201.7
2009-09-16;1908.83
2009-09-17;1608.04
2009-09-18;1327.6
2009-09-19;1197.94
2009-09-20;1245.96
2009-09-21;1333.12
2009-09-22;1327.6
2009-09-23;1235.22
2009-09-24;1155.87
2009-09-25;1109.24
2009-09-26;1053.26
2009-09-27;978.751
2009-09-28;896.885
2009-09-29;935.065
2009-09-30;1119.54
2009-10-01;1311.11
2009-10-02;1399.97
2009-10-03;1349.71
2009-10-04;1235.22
2009-10-05;1166.33
2009-10-06;1104.1
2009-10-07;1033.19
2009-10-08;1053.26
2009-10-09;1145.44
2009-10-10;1135.05
2009-10-11;1063.36
2009-10-12;1018.23
2009-10-13;1038.19
2009-10-14;1114.38
2009-10-15;1166.33
2009-10-16;1129.87
2009-10-17;1033.19
2009-10-18;930.259
2009-10-19;808.696
2009-10-20;668.292
2009-10-21;554.105
2009-10-22;466.618
2009-10-23;395.356
2009-10-24;344.954
2009-10-25;294.171
2009-10-26;252.346
2009-10-27;294.171
2009-10-28;485.141
2009-10-29;561.986
2009-10-30;477.699
2009-10-31;409.241
2009-11-01;348.231
2009-11-02;297.253
2009-11-03;243.709
2009-11-04;246.575
2009-11-05;306.573
2009-11-06;614.249
2009-11-07;1462.37
2009-11-08;1998.4
2009-11-09;2293.11
2009-11-10;2527.68
2009-11-11;2700.76
2009-11-12;2824.5
2009-11-13;2929.22
2009-11-14;3114.18
2009-11-15;3266.71
2009-11-16;3310.8
2009-11-17;3347.71
2009-11-18;3481.9
2009-11-19;3686.95
2009-11-20;3725.41
2009-11-21;3710.0
2009-11-22;4182.63
2009-11-23;4744.09
2009-11-24;5252.89
2009-11-25;5744.85
2009-11-26;6225.32
2009-11-27;6614.48
2009-11-28;6827.01
2009-11-29;6856.19
2009-11-30;6865.92
2009-12-01;6720.42
2009-12-02;6518.73
2009-12-03;6253.49
2009-12-04;6001.73
2009-12-05;5726.66
2009-12-06;5618.02
2009-12-07;5323.39
2009-12-08;4965.86
2009-12-09;4509.63
2009-12-10;4054.48
2009-12-11;3694.63
2009-12-12;3717.7
2009-12-13;3618.1
2009-12-14;3587.66
2009-12-15;3534.63
2009-12-16;3399.66
2009-12-17;3230.14
2009-12-18;3006.94
2009-12-19;2618.51
2009-12-20;2211.79
2009-12-21;1870.94
2009-12-22;1625.88
2009-12-23;1537.45
2009-12-24;1399.97
2009-12-25;1316.6
2009-12-26;1399.97
2009-12-27;1468.09
2009-12-28;1525.81
2009-12-29;1479.56
2009-12-30;1383.14
2009-12-31;1294.71
2010-01-01;1171.58
2010-01-02;1033.19
2010-01-03;968.976
2010-01-04;954.386
2010-01-05;2078.51
2010-01-06;2891.69
2010-01-07;3433.95
2010-01-08;3664.5
2010-01-09;3852.28
2010-01-10;4172.02
2010-01-11;4468.09
2010-01-12;4655.64
2010-01-13;4691.77
2010-01-14;4556.95
2010-01-15;4189.18
2010-01-16;3664.5
2010-01-17;3225.55
2010-01-18;2891.69
2010-01-19;3195.19
2010-01-20;3778.29
2010-01-21;3960.34
2010-01-22;4002.26
2010-01-23;4002.26
2010-01-24;3993.86
2010-01-25;3885.38
2010-01-26;3713.07
2010-01-27;3394.9
2010-01-28;2979.06
2010-01-29;2472.95
2010-01-30;1938.06
2010-01-31;1396.21
2010-02-01;972.182
2010-02-02;738.258
2010-02-03;613.013
2010-02-04;541.068
2010-02-05;514.757
2010-02-06;498.622
2010-02-07;501.83
2010-02-08;518.013
2010-02-09;602.481
2010-02-10;696.559
2010-02-11;800.91
2010-02-12;812.92
2010-02-13;722.965
2010-02-14;685.382
2010-02-15;722.965
2010-02-16;1011.83
2010-02-17;1235.6
2010-02-18;1391.06
2010-02-19;1474.62
2010-02-20;1549.59
2010-02-21;1406.55
2010-02-22;1240.48
2010-02-23;1221.01
2010-02-24;1380.77
2010-02-25;1560.44
2010-02-26;1710.34
2010-02-27;1761.72
2010-02-28;1642.93
2010-03-01;1474.62
2010-03-02;1319.8
2010-03-03;1177.72
2010-03-04;1038.67
2010-03-05;890.903
2010-03-06;749.825
2010-03-07;620.081
2010-03-08;534.433
2010-03-09;470.18
2010-03-10;430.466
2010-03-11;392.382
2010-03-12;375.356
2010-03-13;350.475
2010-03-14;339.672
2010-03-15;334.328
2010-03-16;326.387
2010-03-17;321.142
2010-03-18;308.203
2010-03-19;300.557
2010-03-20;293.001
2010-03-21;300.557
2010-03-22;323.76
2010-03-23;366.975
2010-03-24;479.575
2010-03-25;524.553
2010-03-26;527.837
2010-03-27;508.275
2010-03-28;473.302
2010-03-29;403.926
2010-03-30;364.201
2010-03-31;329.025
2010-04-01;310.771
2010-04-02;288.013
2010-04-03;275.716
2010-04-04;285.533
2010-04-05;275.716
2010-04-06;268.458
2010-04-07;268.458
2010-04-08;263.669
2010-04-09;254.211
2010-04-10;249.542
2010-04-11;249.542
2010-04-12;247.222
2010-04-13;238.045
2010-04-14;235.775
2010-04-15;231.267
2010-04-16;224.581
2010-04-17;220.173
2010-04-18;217.985
2010-04-19;215.807
2010-04-20;231.267
2010-04-21;392.382
2010-04-22;920.465
2010-04-23;1339.98
2010-04-24;1453.52
2010-04-25;1391.06
2010-04-26;1235.6
2010-04-27;1088.71
2010-04-28;998.531
2010-04-29;895.099
2010-04-30;769.289
2010-05-01;641.511
2010-05-02;564.587
2010-05-03;495.424
2010-05-04;436.47
2010-05-05;389.52
2010-05-06;364.201
2010-05-07;347.76
2010-05-08;336.995
2010-05-09;329.025
2010-05-10;318.535
2010-05-11;305.644
2010-05-12;293.001
2010-05-13;283.064
2010-05-14;273.287
2010-05-15;266.058
2010-05-16;263.669
2010-05-17;261.289
2010-05-18;285.533
2010-05-19;392.382
2010-05-20;495.424
2010-05-21;685.382
2010-05-22;796.925
2010-05-23;825.013
2010-05-24;820.973
2010-05-25;928.994
2010-05-26;1047.68
2010-05-27;1144.55
2010-05-28;1116.47
2010-05-29;1016.28
2010-05-30;874.211
2010-05-31;777.139
2010-06-01;722.965
2010-06-02;704.057
2010-06-03;659.627
2010-06-04;588.569
2010-06-05;541.068
2010-06-06;501.83
2010-06-07;479.575
2010-06-08;445.549
2010-06-09;433.464
2010-06-10;424.501
2010-06-11;421.533
2010-06-12;412.686
2010-06-13;406.836
2010-06-14;378.169
2010-06-15;334.328
2010-06-16;315.937
2010-06-17;303.096
2010-06-18;310.771
2010-06-19;315.937
2010-06-20;380.992
2010-06-21;457.788
2010-06-22;616.542
2010-06-23;685.382
2010-06-24;692.824
2010-06-25;627.187
2010-06-26;707.82
2010-06-27;899.304
2010-06-28;998.531
2010-06-29;1020.74
2010-06-30;1002.95
2010-07-01;963.472
2010-07-02;899.304
2010-07-03;820.973
2010-07-04;745.96
2010-07-05;674.288
2010-07-06;585.115
2010-07-07;511.511
2010-07-08;470.18
2010-07-09;418.574
2010-07-10;448.594
2010-07-11;700.303
2010-07-12;933.272
2010-07-13;1144.55
2010-07-14;1314.77
2010-07-15;1517.25
2010-07-16;1637.37
2010-07-17;1626.28
2010-07-18;1676.48
2010-07-19;2035.29
2010-07-20;2386.23
2010-07-21;2574.79
2010-07-22;2805.52
2010-07-23;2942.51
